position,agerange,yrsscale,hourwage
1,3,6,18.8292555092086
0,3,6,24.7450584854065
0,3,3,18.4682894404396
1,3,5,25.486228234298
0,3,6,22.2498930950543
0,3,4,16.2490990257368
1,3,6,24.1751056696725
0,3,6,25.4083357450166
0,3,2,23.0558875976912
1,3,4,23.2131051095352
0,3,6,20.6698174997241
0,3,4,15.4668705924058
1,3,4,17.149375891649
0,3,4,21.2723142073277
0,3,4,19.797093689001
1,3,5,20.9519744387358
0,3,6,22.8599062840229
0,3,6,23.8912916643061
1,3,5,13.3193534161096
0,3,3,20.9033098151426
0,3,5,21.174861991135
1,3,6,23.3154238122559
0,3,4,22.5179059268706
0,3,5,15.3981332882382
1,3,6,18.3970400421069
0,3,3,21.0589474053039
0,3,3,19.3433015115732
1,3,3,8.99721871853696
0,3,5,22.5189571884553
0,3,4,17.4674921371245
1,3,4,25.0385885164136
0,3,6,17.0058356711922
0,3,6,25.5045819170916
1,3,5,20.261879017846
0,3,5,28.6056915557407
0,3,5,21.653872758596
1,3,5,14.2428777177695
0,3,6,19.4249685174407
0,3,3,15.830683579907
1,3,6,23.3090115087585
0,3,6,20.9955032579919
0,3,4,20.8016541649291
1,3,5,10.9307334038932
0,3,6,22.275665222698
0,3,6,22.9584427093934
1,3,4,15.3747663789796
0,3,4,22.0949750030465
0,3,5,16.4510936508193
1,3,4,21.6161250911828
0,3,5,20.709614618122
0,3,3,21.4441866909619
1,3,4,22.3416773044462
0,3,6,26.9779601009505
0,3,3,17.0607924572723
1,3,5,23.6312967251811
0,3,5,24.2868965525673
0,3,2,14.4793740070191
1,3,5,20.0859192660617
0,3,4,23.4537124067821
0,3,5,20.8568266588799
1,3,3,17.5675602964364
0,3,6,19.0330923462132
0,3,3,13.9132085913338
1,3,5,25.6401927275107
0,3,5,17.9404616512452
0,3,6,20.7100425562655
1,3,6,17.1997404521832
0,3,5,20.3794260391451
0,3,6,26.2755360986292
1,3,3,22.2927709118724
0,3,4,17.0727772155677
0,3,5,17.5915534289407
1,3,5,25.3207978888538
0,3,6,30.7630343128159
0,3,6,17.3132896453033
1,3,5,18.4260528053885
0,3,4,18.2062954896291
0,3,4,22.3805765817404
1,3,3,20.5487293707841
0,3,4, 
0,3,4,16.6599142186886
1,3,4,11.9690823271926
0,3,5,20.089599716407
0,3,5,21.7887517413341
1,3,6,20.312688950004
0,3,4, 
0,3,4,17.9803831078876
1,3,4,19.088104513694
0,3,3,13.8583842047578
0,3,5,13.0385417193065
1,3,6,20.0882424897322
0,3,5,15.7986335110992
0,3,6,20.6719057288933
1,3,6,22.7005307198832
0,3,6,28.1392233619591
0,3,4,21.939908164219
1,3,4,21.6711134692906
0,3,5,23.103091727432
0,3,5,19.5298992758045
1,3,3,17.9349031240723
0,3,5,19.3444139736067
0,3,3, 
1,3,5,23.1371702312001
0,3,4,18.5051648165092
0,3,3,20.704134596606
1,3,5,18.5322032861886
0,3,4,18.0864030009796
0,3,6,21.1459471233076
1,3,5,19.2370032640777
0,3,4,25.4655768646473
0,3,3,23.0231420298454
1,3,3,24.2933868446707
0,3,6,21.7107425735813
0,3,4,22.5863584179569
1,3,4,22.1432866054739
0,3,6,17.5532546986805
0,3,4,13.7208059800948
1,3,3,20.452999407267
0,3,5,16.474827759586
0,3,5,27.8259106870636
1,3,6,17.3166884061542
0,3,5,22.441115679697
0,3,5,16.5280612699705
1,3,5,27.735906603937
0,3,6,21.9001409586648
0,3,5,20.0159682005629
1,3,4,19.6474352975487
0,3,6,21.8020879007716
0,3,5,21.9807245675301
1,3,5,11.9333218844543
0,3,6,27.0022107544765
0,3,5,18.9543044671232
1,3,3,21.7175621176687
0,3,5,15.979461335412
0,3,6,20.162598108751
1,3,4,19.7652968129921
0,3,4,15.7117601752669
0,3,3,20.6851691861819
1,3,5,17.0658351954155
0,3,4,17.9308127777685
0,3,3,24.9459296710597
1,3,3,17.6269341564977
0,3,3,16.7951459418027
0,3,5,24.853096371666
1,3,6,28.2241232166687
0,3,5,25.383914916431
0,3,5,19.5966219544509
1,3,4,15.1122385028935
0,3,6,18.6855934948468
0,3,5,18.3004147438439
1,3,6,14.3511442020618
0,3,5,17.7862581363366
0,3,2,18.6913152954416
1,3,4,26.9856514208396
0,3,5,21.930224916222
0,3,5,27.4254345560135
1,3,6,17.0799068015276
0,3,4,24.73029724574
0,3,5,27.480121741768
1,3,5,21.4160332550529
0,3,6,20.3476299540673
0,3,3,23.065337611644
1,3,5,21.6508233483281
0,3,5,19.1449092791391
0,3,2,19.9509081597491
1,3,6,25.9256869088087
0,3,4,25.8491393194325
0,3,5,21.8614788572321
1,3,6,18.0260292749975
0,3,4,21.9754474644987
0,3,5,25.5683185371527
1,3,3,16.8594121620738
0,3,4,19.6210471703981
0,3,5,15.6641869144786
1,3,4,18.2244345740198
0,3,6,22.558050835879
0,3,5,23.0080997586994
1,3,5, 
0,3,5,26.572477465885
0,3,3,17.2711082498011
1,3,4,10.4574284359511
0,3,6,20.4587419984802
0,3,4,24.6034338528545
1,3,5,18.8167662696076
0,3,6,16.7885806204503
0,3,5,15.2495684820894
1,3,4,25.1192180499794
0,3,4,17.859090435855
0,3,4,24.2790751858655
1,3,3,13.6475339511111
0,3,5,23.1607325079536
0,3,5,25.7938713792415
1,3,6,21.8423815546967
0,3,4,21.2402314694098
0,3,3,26.5730452545364
1,3,5,18.1016175617805
0,3,5,18.495827709647
0,3,5,30.4600790749321
1,3,4,21.0089308480305
0,3,4,22.8171361204946
0,3,4,18.9782134445629
1,3,5,15.7245997613443
0,3,6,14.3742704239092
0,3,5,17.7909817646178
1,3,5,13.3406329194382
0,3,5,23.9930779309266
0,3,6,27.0774155880736
1,3,4,20.3093087930356
0,3,4,23.1211212821707
0,3,5,20.8503565274338
1,3,4,15.7486144838064
0,3,6,21.8626229652883
0,3,5,26.8942721925232
1,3,5,17.7547313142159
0,3,4,18.0763032238439
0,3,6,21.2758834470912
1,3,4,30.6971142145949
0,3,5,20.0893955485179
0,3,3,14.1654343347844
1,3,4, 
0,3,6,23.7130653994016
0,3,5,17.501097662367
1,3,4,17.4243054701124
0,3,4,29.7095559740522
0,3,5,19.618612673613
1,3,4,18.3568500883102
0,3,4,18.8644559968116
0,3,6,25.3396097710428
1,3,5,23.2160162348233
0,3,4,24.1115535953861
0,3,5,24.3049266188497
1,3,6,20.6106072590232
0,3,5,23.8174347459885
0,3,4,20.8935634090851
1,3,5,21.6772183205536
0,3,5,19.407215199608
0,3,5,23.9464476184099
1,3,5,12.6633035324578
0,3,5,21.0329561717297
0,3,4,18.5147733657038
1,3,4,20.0599104880636
0,3,4,21.9285867485192
0,3,5,28.9588040032166
1,3,6,26.9073275652635
0,3,5,24.7107509277536
0,3,5,21.1382135487981
1,3,4,23.1301590522956
0,3,6, 
0,3,5, 
1,3,6,18.6149951590155
0,3,5,29.951045243929
0,3,6,20.8564899361128
1,3,4,17.1564979641192
0,3,5,16.9697662478646
0,3,5,13.4945376327628
1,3,4,16.7773638747656
0,3,5,16.1473649240119
0,3,4,20.8214923292764
1,3,3,15.7424688570667
0,3,4,23.5087560696709
0,3,6,19.3163611037308
1,3,4,18.0214445204232
0,3,4,23.7421556962397
0,3,5,17.0586025547423
1,3,6,21.8282115469867
0,3,6,20.3013073225594
0,3,5,20.305095248281
1,3,3,13.9223844939914
0,3,5,24.1080007689887
0,3,5,21.9336545284223
1,3,3,23.9347289287992
0,3,3,21.2783174312086
0,3,4,26.5362116330481
1,3,4,18.8908541462709
0,3,4,15.7887661779812
0,3,5,22.5347958187004
1,3,5,28.6694039517393
0,3,4,21.5767065563376
0,3,4,17.7316637437636
1,3,4,16.8341482272796
0,3,4,19.9354144734004
0,3,6,22.7323468828036
1,3,4,14.5246003372391
0,3,6,22.1632033455597
0,3,6,24.0553309672698
1,3,3,22.263573817114
0,3,6,23.0687898526944
0,3,5,26.5824196254103
1,3,6,27.1539268775083
0,3,5,23.7274994033641
0,3,4,19.2797186809746
1,3,5,14.5769903853138
0,3,5,24.2402821651459
0,3,6,20.9402423604691
1,3,3,20.8662612467516
0,3,5,21.2693396354341
0,3,6,21.5742229594231
1,3,5,14.5851142371096
0,3,4,22.7702042520057
0,3,5,25.5013486111927
1,3,5,25.7495689721601
0,3,4,20.7384712470592
0,3,5,23.7521106173822
1,3,4,23.4548690008198
0,3,6,20.3823825954704
0,3,3,19.8969401565077
1,3,5,16.8458062218747
0,3,5,18.6238156592654
0,3,5,27.0895277448838
1,3,3,20.0012854989131
0,3,3,22.6894651404
0,3,4,13.807278431153
1,3,5,22.4201414164491
0,3,3,22.5365068454467
0,3,5,20.5977058085222
1,3,4,24.391543658496
0,3,5,27.9717808854126
0,3,3, 
1,3,6,14.673965239866
0,3,3,18.7425050863806
0,3,5,17.6707183029139
1,3,4,17.1164663750789
0,3,6,18.0148664540931
0,3,5,22.0904676917678
1,3,6,22.5646526659637
0,3,6,19.7502443065873
0,3,3,19.8587434325051
1,3,5,21.2465041798715
0,3,5, 
0,3,5,25.6071475946287
1,3,5,26.5501959870024
0,3,6,23.573188191018
0,3,2,21.0573985865736
1,3,6,18.7978017301123
0,3,4,24.2098653339947
0,3,6,20.8666979222297
1,3,4,19.6085632280304
0,3,6,24.9784857756004
0,3,6,23.63648503457
1,3,5,18.6272952723605
0,3,3,14.8686016114298
0,3,6,22.2132284213701
1,3,4,20.4651816579913
0,3,6,24.0859907570851
0,3,2,16.9666981115399
1,3,4,12.4314614056898
0,3,5,20.6029001458715
0,3,5,20.2013877607005
1,3,4,17.7847604856873
0,3,4,22.6702612119635
0,3,5,16.5110691932362
1,3,6,20.3504748904072
0,3,3,20.7754761654064
0,3,3,21.3877238570763
1,3,5,17.6715039326645
0,3,6,24.2002382077701
0,3,5,24.191896621287
1,3,6,17.7112706609983
0,3,6,20.4434910655036
0,3,6,16.5896149292098
1,3,6,17.2963790414404
0,3,5,17.254901405016
0,3,6,26.2036223481957
1,3,5,23.4235589101115
0,3,4,17.8330682175557
0,3,5,23.8709363288113
1,3,4,14.9461271540331
0,3,4,25.1205519155926
0,3,5,20.4408362693183
1,3,6,23.1949651481461
0,3,5,16.0998893564345
0,3,2,12.6348690303294
1,3,3,13.0967438423914
0,3,5,17.9713016192226
0,3,3,24.1454592451775
1,3,6,22.2231013864531
0,3,5,26.0095171786819
0,3,5,25.4296183067315
1,3,5,10.5178838203648
0,3,5,15.7635970763303
0,3,4,25.5332372864081
1,3,5, 
0,3,5,22.3127584414093
0,3,5,16.9355930349306
1,3,3,14.6204847499447
0,3,4,20.2978054837203
0,3,5,23.124685237966
1,3,6,26.4568607510351
0,3,4,16.73211165928
0,3,5,21.0524093392407
1,3,5,23.5722834897905
0,3,5,20.7956169215737
0,3,5,24.4491299905524
1,3,4,11.8750916760557
0,3,5,24.4671331066734
0,3,5,29.2396059010907
1,3,3,20.6881404608954
0,3,5,27.5214922811269
0,3,4,13.6982070447913
1,3,5,20.100885289186
0,3,6,18.3533919225677
0,3,5,17.9985086237821
1,3,5,16.8804667009612
0,3,5,23.774771619724
0,3,3,19.2545685136474
1,3,5,13.7631235202272
0,3,4,17.3289936245777
0,3,4,22.953066405165
1,3,3,23.1465553800076
0,3,6, 
0,3,6,25.8528586481154
1,3,6,23.8084351078508
0,3,4,20.7319724300247
0,3,6,27.2267185643492
1,3,5,17.0525466264197
0,3,4,20.7493079554299
0,3,5,22.1397627525305
1,3,3,6.56068910983586
0,3,5,21.2176055595478
0,3,5,26.71565346477
1,3,2,21.3085012962728
0,3,6,16.7151116222459
0,3,5,16.6961641264301
1,3,5,16.3283511244724
0,3,6,26.5114822103182
0,3,4,23.8979298747189
1,3,6,29.2495554961196
0,3,3,20.807511791584
0,3,5, 
1,3,6,27.1370156457046
0,3,6,19.3327684436309
0,3,6,19.4943388452723
1,3,4,23.1480621343315
0,3,6,22.4445839329182
0,3,4,18.4751882745347
1,3,6,24.6698477674415
0,3,4,12.790533777068
0,3,3,24.579684736624
1,3,5,15.1676348156605
0,3,6,22.9265663341693
0,3,4,23.0127428416243
1,3,5,12.6754461516924
0,3,3, 
0,3,5,22.6543952243452
1,3,6,19.9074221157805
0,3,4,20.0832965421282
0,3,5,25.3164619292455
1,3,5, 
0,3,6,19.0098445653583
0,3,6,26.5440890449594
1,3,4,23.6265184007904
0,3,4,22.3045682454159
0,3,4,19.7875776278601
1,3,4,22.4817148541543
0,3,5,21.3859204188392
0,3,6,24.1832257142468
1,3,3,16.5851400219785
0,3,3,16.3484100629544
0,3,4,20.1394725711717
1,3,2,19.3606643197288
0,3,4,20.0310834118112
0,3,4,23.0243855154976
1,3,4,13.0222260442601
0,3,4, 
0,3,6,20.702527952941
1,3,3,18.7273756724142
0,3,3,20.9918193513139
0,3,4,22.7962756747663
1,3,6,22.2725310422468
0,3,5,23.7274256987561
0,3,4,15.7630728741512
1,3,5,16.4413701548923
0,3,3,25.6194717786677
0,3,4,17.5966479270683
1,3,5,23.9478023300593
0,3,4,23.3345104139334
0,3,5,19.9739540219337
1,3,4,8.49447209798443
0,3,4,24.3677816419658
0,3,5,18.1789228039516
1,3,6,28.0899426031697
0,3,5,19.6333060240845
0,3,5,16.1819276892782
1,3,6,12.7368319583475
0,3,6,19.3927708330011
0,3,5,22.3079866805483
1,3,5,26.7469228347041
0,3,4,18.8702947901027
0,3,6,21.4638691934263
1,3,4,7.1533973828377
0,3,4,14.6957076503257
0,3,5,25.3022943110883
1,3,4,20.9107853346819
0,3,4,15.2591387486809
0,3,5,23.0541154237861
1,3,3,23.4259500055592
0,3,3,24.809754997426
0,3,4,21.2071912351341
1,3,4,19.8143973711279
0,3,6,23.5021672434903
0,3,4,19.4115874538281
1,3,4,15.3035737205151
0,3,4,19.9967214967057
0,3,5,19.4894899588672
1,3,6,13.5870684304569
0,3,4,20.5077530339402
0,3,4,17.7284448328248
1,3,4,9.18390068096449
0,3,3,18.5789534384199
0,3,6,20.9011538056062
1,3,6,21.9813784814929
0,3,5,14.6576396297801
0,3,6,24.0786788924744
1,3,6,25.0774463168518
0,3,4,16.6571256936599
0,3,4,15.0491390080444
1,3,4,16.6737913837645
0,3,6,20.766220370654
0,3,6,20.961004092147
1,3,4,13.1907749193454
0,3,3,23.1313467235181
0,3,3,20.746767403939
1,3,6,23.2875230973057
0,3,4,23.1232113488509
0,3,5,16.7463400185082
1,3,5,19.5527825723254
0,3,5,25.722099424531
0,3,6,21.5554566626089
1,3,6,18.564114380635
0,3,3,23.2991502698524
0,3,5,18.0630501768697
1,3,4,23.9666578956137
0,3,6,21.0572230066849
0,3,6,24.4753620956897
1,3,5,10.3555825955947
0,3,6,19.7006911265709
0,3,4,22.5650841239176
1,3,4,11.8630952130753
0,3,6,21.4175459505386
0,3,5,20.3950951079584
1,3,4,13.6638885392514
0,3,4,16.0305675173525
0,3,4,20.6676162741408
1,3,4, 
0,3,6,23.8504304217464
0,3,4,24.0737970318313
1,3,5,16.0952824712093
0,3,5,20.1923281168755
0,3,6,22.8851714233926
1,3,6,23.8149030516507
0,3,6,22.4751749691968
0,3,6,29.9375090183407
1,3,3,27.0882841749415
0,3,5,22.3183198215812
0,3,5,25.5441095338761
1,3,5,27.2688102793804
0,3,5,30.0305563866421
0,3,4,20.7949605525877
1,3,5,18.461178098432
0,3,5,22.2858816273683
0,3,5,18.7049446283313
1,3,5,18.0561345033241
0,3,4,19.8989449842182
0,3,6,22.2762721988237
1,3,5,21.0423001953212
0,3,4,21.3913233891262
0,3,6,26.4465151691018
1,3,4,12.0416367277139
0,3,3,12.798536850943
0,3,5,22.7264939497622
1,3,4,24.5795810932443
0,3,3,24.7753600581645
0,3,4,26.5259979302303
1,3,4,20.7014991106004
0,3,4,26.5519399105492
0,3,4,26.5869506201641
1,3,5,18.1172456899467
0,3,6,21.9863906103901
0,3,6,21.1554007090744
1,3,5,16.3377088316026
0,3,3,14.6586349459913
0,3,6,19.7722856593859
1,3,6,23.5675229155044
0,3,5,21.8248455616004
0,3,4,15.0578504435345
1,3,6,14.7208226172308
0,3,3,16.29409813778
0,3,6,17.3978764017382
1,3,6,10.6602412509486
0,3,6,29.6079332470347
0,3,6,19.2925386912281
1,3,4,27.1687317226331
0,3,4,25.6452025484293
0,3,4,26.8457901782127
1,3,3,14.5324091906896
0,3,6,20.2920883256971
0,3,6,26.9529033925985
1,3,5,19.9101503514517
0,3,4,20.0601832058281
0,3,6,20.8845707792375
1,3,4,17.161827371881
0,3,6,25.5945727933819
0,3,4,25.5506748574764
1,3,4,17.9426233395334
0,3,3,12.5735520039216
0,3,6,27.0170464099667
1,3,4,22.8620205765239
0,3,5,26.9858108655804
0,3,3,14.4896100673448
1,3,6,20.6769590045705
0,3,6,26.2658098455225
0,3,4,19.474579066386
1,3,2,21.4346547961596
0,3,5,28.1230513244271
0,3,5,19.9585328129377
1,3,5,23.2556012794385
0,3,4,27.1610278489261
0,3,5, 
1,3,3,18.6071394819068
0,3,3,24.8036752860258
0,3,5,25.8989312749192
1,3,4,17.9437203057673
0,3,3,28.1722408791852
0,3,3,13.0686591348765
1,3,4,23.9390047086782
0,3,6,24.9912035975774
0,3,5,19.3686693229941
1,3,4,12.6454336322835
0,3,5,24.1232966189008
0,3,6,20.4281061983919
1,3,1,19.8638860804954
0,3,3,18.5754065317673
0,3,5,22.4847193563844
1,3,6,17.7913348981823
0,3,6,21.5158870881993
0,3,5,25.5765109778689
1,3,5,24.2759601893483
0,3,4,18.2502077150388
0,3,4,19.8029225801495
1,3,4,17.513522080776
0,3,6,21.3703194666619
0,3,3,22.4616470555821
1,3,3,21.558462826924
0,3,6,20.6657655837979
0,3,5,24.9844630956803
1,3,5,18.5285612285517
0,3,5,21.5323475170069
0,3,4,22.3773062204935
1,3,6,19.0978856261792
0,3,4,25.8260209810192
0,3,6,19.251126093284
1,3,4,18.465801467055
0,3,5,22.7049167726594
0,3,5,19.5471187955673
1,3,4,26.9015289646193
0,3,6,18.0126516408326
0,3,6,17.4831846874931
1,3,4,28.7276184433562
0,3,5,21.6818635604914
0,3,5,21.8086494333815
1,3,4,21.6623552146233
0,3,5,18.6886853101507
0,3,5,19.8081801085845
1,3,3,18.6484077395246
0,3,5,24.5755139972344
0,3,4,18.8549601482917
1,3,4,17.53823043101
0,3,6,22.6743208885174
0,3,5,18.5689829018059
1,3,4,13.7976183345324
0,3,6,20.6390726739831
0,3,4,23.6493632281759
1,3,3,14.9421044998407
0,3,5,24.0311048127665
0,3,3,15.339352738228
1,3,5,20.2762258958056
0,3,5,23.7367041084742
0,3,5,24.8879841722117
1,3,6,15.3527053524304
0,3,5,25.7401049906666
0,3,5,26.462843392821
1,3,3,26.9916971320859
0,3,6,18.595962465585
0,3,5,18.8764785261664
1,3,6,15.9019023050242
0,3,5,18.9505743197902
0,3,5,22.528823193358
1,3,4,22.1936697376954
0,3,3,23.0151500819963
0,3,4,18.3772620049005
1,3,3,10.9342021369398
0,3,5,15.2133311317971
0,3,4,21.2929394771688
1,3,5,26.9360495571875
0,3,6,24.2738768694903
0,3,4,21.012893485383
1,3,5, 
0,3,3, 
0,3,5,20.0251756619395
1,3,1,15.6775066096747
0,3,6,23.5871860435754
0,3,3,16.5346536446922
1,3,4,24.417193551556
0,3,6,16.2605085421287
0,3,5,21.9737846968132
1,3,5,21.588484396215
0,3,4,21.030850485082
0,3,5,21.220354527048
1,3,4,15.7705617517601
0,3,5,20.0597266875522
0,3,5,23.3314868927883
1,3,5,25.9101941659717
0,3,4,22.1911143953156
0,3,4,18.5157235630595
1,3,4,25.3407602173476
0,3,6,24.2154824032063
0,3,5,25.5401356100835
1,3,5,21.8456839236427
0,3,4,18.7045811062808
0,3,5,13.5260480880878
1,3,6,20.8836545605692
0,3,4,20.9503859995518
0,3,5,21.1943052054614
1,3,4,21.9529630962713
0,3,3,19.3216171973706
0,3,3,22.4483963554146
1,3,6,9.502727140938
0,3,6,18.2679158108081
0,3,3,25.2983005807626
1,3,5, 
0,3,5,19.2755318111978
0,3,5,28.4317621560632
1,3,5,18.5888516763176
0,3,5,21.5393282276817
0,3,5,18.2776369574696
1,3,6,22.7946859766981
0,3,4,21.1502920944695
0,3,6,27.2633488346201
1,3,5,21.5862107662245
0,3,4,24.3648518327578
0,3,5,24.2144385937495
1,3,4,17.1429998250597
0,3,2,22.8021224283571
0,3,6,21.4376074861931
1,3,4,18.0296162966429
0,3,4,20.4198852740072
0,3,4,20.4414824085212
1,3,4,18.4502340056492
0,3,4,19.1444598024073
0,3,3,13.638465988071
